Jitter(local),Jitter(local),Jitter (rap),"Jitter(local, absolute)",Jitter (rap),Jitter (ppq5),Jitter (ppq5),Jitter (ddp),Jitter (ddp),Shimmer (local),Shimmer (local),"Shimmer (local, db)",Shimmer (apq3),Shimmer (apq3),Shimmer (apq5),Shimmer (apq5),Shimmer (apq11),Shimmer (apq11),Shimmer (dda),Shimmer (dda),AC,NDH,HTM,Median Pitch,Mean Pitch,Standard deviation,Minimum pitch,Maximum pitch,Number of pulses,Number of periods,Mean period,Standard deviation of period,Fraction of locally unvoiced frames,Fraction of locally unvoiced frames,Number of voice breaks,Degree of voice breaks,Degree of voice breaks,status
0.0046400,0.464,0.002350,2.05700000E-05,0.235,0.00281,0.281,0.00706,0.706,0.03405,3.405,0.353,0.0128,1.28,0.01823,1.823,0.03731,3.731,0.03841,3.841,0.982969,0.026505,25.963,224.617,225.724,4.181,220.11,239.465,422,420,0.004436373,0.000116217,0,0,0,0,0,1
0.0056100,0.561,0.003210,2.46310000E-05,0.321,0.00364,0.364,0.00962,0.962,0.03671,3.671,0.387,0.01407,1.407,0.01836,1.836,0.03599,3.599,0.04221,4.221,0.98567,0.021488,24.072,225.803,227.588,7.126,217.121,253.531,364,363,0.004393406,0.000154796,0,0,0,0,0,1
0.0489800,4.898,0.022440,2.24566000E-04,2.244,0.03496,3.496,0.06732,6.732,0.16077,16.077,1.738,0.05315,5.315,0.07776,7.776,0.11571,11.571,0.15944,15.944,0.803209,0.313344,9.57,214.612,215.498,6.133,201.121,227.697,65,64,0.004585288,0.000316006,0.03333,3.333,0,0,0,1
0.0290100,2.901,0.008560,1.35998000E-04,0.856,0.00602,0.602,0.02569,2.569,0.10248,10.248,0.849,0.0286,2.86,0.05696,5.696,0.13221,13.221,0.0858,8.58,0.82563,0.264284,9.381,211.038,210.851,21.303,167.502,242.451,48,44,0.004687222,0.000502627,0.41304,41.304,2,0.36407,36.407,1
0.0195500,1.955,0.009950,9.02720000E-05,0.995,0.01182,1.182,0.02986,2.986,0.09719,9.719,1.171,0.03362,3.362,0.05164,5.164,0.11097,11.097,0.10086,10.086,0.893758,0.157645,12.617,221.899,224.114,8.018,210.857,244.476,70,68,0.004618276,0.001162437,0.05556,5.556,0,0,0,1
0.0303500,3.035,0.017230,1.38193000E-04,1.723,0.02008,2.008,0.05169,5.169,0.07576,7.576,1.007,0.02605,2.605,0.02997,2.997,0.05017,5.017,0.07814,7.814,0.830324,0.266553,11.347,218.298,218.681,7.444,203.947,235.841,79,76,0.004553715,0.000271167,0,0,0,0,0,1
0.0136700,1.367,0.006830,6.22540000E-05,0.683,0.00915,0.915,0.02048,2.048,0.07346,7.346,0.93,0.02009,2.009,0.04003,4.003,0.06925,6.925,0.06027,6.027,0.888023,0.174624,12.651,216.178,218.194,7.074,207.376,241.193,69,67,0.004554123,0.000229272,0.16216,16.216,0,0,0,1
0.0411000,4.11,0.021350,1.80696000E-04,2.135,0.02557,2.557,0.06405,6.405,0.12813,12.813,1.288,0.05106,5.106,0.06414,6.414,0.20728,20.728,0.15319,15.319,0.809288,0.287406,8.606,213.938,239.106,76.881,184.142,486.575,137,120,0.004396196,0.000875102,0.04839,4.839,1,0.03202,3.202,1
0.0356000,3.56,0.017790,1.75912000E-04,1.779,0.02218,2.218,0.05338,5.338,0.15001,15.001,1.411,0.05271,5.271,0.09417,9.417,0.17765,17.765,0.15814,15.814,0.842381,0.23833,9.696,201.512,202.808,10.517,185.028,235.126,92,91,0.004940818,0.000380256,0.02222,2.222,0,0,0,1
0.0210500,2.105,0.007340,1.03266000E-04,0.734,0.00966,0.966,0.02201,2.201,0.10385,10.385,1.167,0.02845,2.845,0.04142,4.142,0.11043,11.043,0.08535,8.535,0.873547,0.180209,11.381,206.643,204.582,13.581,172.438,232.922,70,68,0.004905584,0.000375379,0.33333,33.333,1,0.13361,13.361,1
0.0278300,2.783,0.012150,1.24692000E-04,1.215,0.01317,1.317,0.03646,3.646,0.11069,11.069,1.538,0.03483,3.483,0.05161,5.161,0.0894,8.94,0.10448,10.448,0.826576,0.277862,10.052,211.27,225.638,30.116,182.843,338.99,104,97,0.00448024,0.000543162,0.02,2,1,0.0637,6.37,1
0.0326300,3.263,0.015830,1.59813000E-04,1.583,0.00762,0.762,0.0475,4.75,0.0696,6.96,0.698,0.02113,2.113,0.03361,3.361,0.0529,5.29,0.06338,6.338,0.855897,0.233663,12.427,218.253,210.968,33.581,131.841,252.477,56,53,0.004897327,0.001136217,0.15152,15.152,0,0,0,1
0.0314400,3.144,0.015860,1.39361000E-04,1.586,0.01565,1.565,0.04758,4.758,0.13322,13.322,1.306,0.05133,5.133,0.07973,7.973,0.17718,17.718,0.15399,15.399,0.82046,0.293073,8.993,220.465,225.447,21.51,172.166,345.009,295,281,0.004432694,0.000424507,0.46545,46.545,3,0.51287,51.287,1
0.0169700,1.697,0.006360,7.97320000E-05,0.636,0.00661,0.661,0.01909,1.909,0.11115,11.115,1.068,0.03911,3.911,0.05727,5.727,0.12401,12.401,0.11732,11.732,0.886559,0.187007,12.09,221.552,212.446,34.479,110.375,262.341,307,302,0.004698852,0.00092719,0.25263,25.263,3,0.24827,24.827,1
0.0230900,2.309,0.010940,1.00966000E-04,1.094,0.01244,1.244,0.03282,3.282,0.11376,11.376,1.08,0.03423,3.423,0.06197,6.197,0.15527,15.527,0.10268,10.268,0.876891,0.194872,11.669,227.571,227.639,12.07,196.932,253.299,237,230,0.004372828,0.00027158,0.37705,37.705,1,0.38633,38.633,1
0.0395900,3.959,0.019500,1.77945000E-04,1.95,0.02321,2.321,0.05851,5.851,0.1319,13.19,1.256,0.06127,6.127,0.08463,8.463,0.12546,12.546,0.1838,18.38,0.808578,0.294251,8.53,226.071,223.609,34.602,108.776,488.418,291,276,0.004494383,0.000660904,0.30928,30.928,4,0.31343,31.343,1
0.0568100,5.681,0.020800,2.43156000E-04,2.08,0.02052,2.052,0.06239,6.239,0.10642,10.642,1.227,0.04686,4.686,0.05088,5.088,0.08227,8.227,0.14058,14.058,0.754951,0.407894,6.974,240.721,236.175,19.813,175.205,263.322,62,55,0.00428038,0.000458586,0.48148,48.148,2,0.07926,7.926,1
0.0129700,1.297,0.004600,6.31270000E-05,0.46,0.00499,0.499,0.01381,1.381,0.06986,6.986,0.705,0.02017,2.017,0.03174,3.174,0.06314,6.314,0.06051,6.051,0.878261,0.215011,15.43,216.165,199.472,36.034,114.868,226.4,87,83,0.004866362,0.000869659,0.10204,10.204,3,0.11543,11.543,1
0.0352800,3.528,0.018560,1.65744000E-04,1.856,0.01822,1.822,0.05567,5.567,0.1385,13.85,1.224,0.05051,5.051,0.08121,8.121,0.10738,10.738,0.15153,15.153,0.828243,0.269295,9.612,215.403,213.667,16.363,156.11,260.319,97,92,0.00469766,0.000463011,0.09836,9.836,1,0.17045,17.045,1
0.0321500,3.215,0.014450,1.53854000E-04,1.445,0.01694,1.694,0.04334,4.334,0.10784,10.784,1.085,0.03689,3.689,0.06394,6.394,0.13456,13.456,0.11066,11.066,0.858042,0.230483,10.651,206.98,208.283,62.49,120.308,483.359,111,108,0.004785119,0.001231519,0.1129,11.29,1,0.0585,5.85,1
0.0305100,3.051,0.016480,1.42177000E-04,1.648,0.01889,1.889,0.04944,4.944,0.10262,10.262,0.966,0.0321,3.21,0.04723,4.723,0.10221,10.221,0.09629,9.629,0.882626,0.159185,11.598,213.879,213.363,10.576,176.296,229.673,104,103,0.004659798,0.000333667,0.21053,21.053,0,0,0,1
0.0497300,4.973,0.021150,2.42024000E-04,2.115,0.02297,2.297,0.06344,6.344,0.15507,15.507,1.536,0.05549,5.549,0.07243,7.243,0.14376,14.376,0.16648,16.648,0.776034,0.418082,7.981,216.016,207.968,27.528,128.206,239.838,111,105,0.00486655,0.000866682,0.23611,23.611,1,0.06595,6.595,1
0.0313500,3.135,0.016510,1.45271000E-04,1.651,0.01781,1.781,0.04952,4.952,0.09268,9.268,1.002,0.03085,3.085,0.04427,4.427,0.12336,12.336,0.09255,9.255,0.90132,0.12691,11.9,217.519,216.368,11.082,199.557,239.661,98,96,0.004633278,0.000321932,0,0,0,0,0,1
0.0344600,3.446,0.016740,1.62261000E-04,1.674,0.02088,2.088,0.05022,5.022,0.14816,14.816,1.246,0.05054,5.054,0.07278,7.278,0.1335,13.35,0.15161,15.161,0.851388,0.223417,10.526,213.005,211.288,11.482,176.904,233.876,95,94,0.004709202,0.00036782,0.03704,3.704,0,0,0,1
0.0120200,1.202,0.004820,5.73320000E-05,0.482,0.00703,0.703,0.01446,1.446,0.09507,9.507,0.865,0.02209,2.209,0.03841,3.841,0.09063,9.063,0.06628,6.628,0.948398,0.071012,18.506,212.631,209.801,9.614,176.977,219.085,83,82,0.00476821,0.000258197,0.14286,14.286,0,0,0,1
0.0066900,0.669,0.003310,5.42580000E-05,0.331,0.00375,0.375,0.00994,0.994,0.07692,7.692,0.806,0.039,3.9,0.04614,4.614,0.06493,6.493,0.11701,11.701,0.930043,0.083681,12.189,123.392,123.311,2.427,99.233,128.689,1060,1058,0.008110549,0.00020002,0.03591,3.591,1,0.00189,0.189,1
0.0066100,0.661,0.003040,5.02410000E-05,0.304,0.00391,0.391,0.00911,0.911,0.06072,6.072,0.567,0.03191,3.191,0.03645,3.645,0.05207,5.207,0.09574,9.574,0.956694,0.05757,15.448,132.231,131.758,4.823,96.063,139.719,861,857,0.007595964,0.000329855,0.0121,1.21,0,0,0,1
0.0097600,0.976,0.005850,7.18600000E-05,0.585,0.00449,0.449,0.01754,1.754,0.07269,7.269,0.656,0.04013,4.013,0.04122,4.122,0.05139,5.139,0.1204,12.04,0.944967,0.081843,14.32,136.092,135.817,1.633,128.088,141.053,854,843,0.007364664,0.000129608,0.04085,4.085,5,0.05037,5.037,1
0.0381000,3.81,0.019950,2.96133000E-04,1.995,0.01821,1.821,0.05986,5.986,0.1373,13.73,1.296,0.05731,5.731,0.08446,8.446,0.16675,16.675,0.17194,17.194,0.833938,0.24888,8.898,110.487,131.171,80.369,96.413,422.297,40,38,0.007772448,0.002749703,0.30952,30.952,1,0.21892,21.892,1
0.0419500,4.195,0.017860,4.10878000E-04,1.786,0.0193,1.93,0.05358,5.358,0.14512,14.512,1.334,0.0543,5.43,0.10657,10.657,0.07577,7.577,0.16289,16.289,0.790766,0.290126,6.382,101.038,102.719,9.181,81.058,117.548,33,30,0.009794658,0.001105551,0.41071,41.071,2,0.22217,22.217,1
0.0278700,2.787,0.008120,1.87191000E-04,0.812,0.01201,1.201,0.02436,2.436,0.12125,12.125,1.084,0.05273,5.273,0.05831,5.831,0.09677,9.677,0.15818,15.818,0.866185,0.186464,10.057,113.882,156.765,108.453,98.982,400.924,31,28,0.006717107,0.003210786,0.33333,33.333,1,0.04854,4.854,1
0.0152000,1.52,0.006810,1.42437000E-04,0.681,0.00843,0.843,0.02043,2.043,0.08603,8.603,0.952,0.03543,3.543,0.03723,3.723,0.06721,6.721,0.1063,10.63,0.866637,0.213507,10.859,106.761,107.396,7.372,96.843,133.308,28,27,0.009372034,0.000606484,0.35714,35.714,0,0,0,1
0.0122200,1.222,0.004260,1.15980000E-04,0.426,0.00324,0.324,0.01277,1.277,0.07351,7.351,0.721,0.02682,2.682,0.03786,3.786,0.05909,5.909,0.08047,8.047,0.904318,0.122662,11.725,105.972,105.219,4.034,96.509,109.476,24,23,0.009494552,0.000390814,0.275,27.5,0,0,0,1
0.0325100,3.251,0.015930,3.09698000E-04,1.593,0.01282,1.282,0.04778,4.778,0.08733,8.733,0.707,0.03844,3.844,0.0531,5.31,0.09256,9.256,0.11532,11.532,0.827418,0.266179,8.144,103.322,104.552,6.338,91.68,117.259,41,39,0.009527489,0.000678774,0.28571,28.571,1,0.14739,14.739,1
0.0412300,4.123,0.019750,3.97978000E-04,1.975,0.01699,1.699,0.05926,5.926,0.14664,14.664,1.361,0.07812,7.812,0.08496,8.496,0.15413,15.413,0.23435,23.435,0.816334,0.26079,7.54,104.185,103.843,6.897,75.005,114.593,48,46,0.009652329,0.000799418,0.28125,28.125,1,0.05237,5.237,1
0.0332400,3.324,0.014910,2.60543000E-04,1.491,0.0097,0.97,0.04473,4.473,0.14442,14.442,1.267,0.06756,6.756,0.09224,9.224,0.13856,13.856,0.20269,20.269,0.831469,0.243267,8.17,107.375,131.186,94.403,96.424,490.249,44,39,0.007838093,0.002988242,0.45833,45.833,2,0.15008,15.008,1
0.0213300,2.133,0.008020,1.50058000E-04,0.802,0.00962,0.962,0.02407,2.407,0.11901,11.901,1.218,0.05062,5.062,0.05873,5.873,0.14811,14.811,0.15185,15.185,0.812153,0.292737,8.483,112.759,155.235,121.668,97.576,479.412,58,49,0.007035052,0.003427141,0.25,25,2,0.21705,21.705,1
0.0354300,3.543,0.012460,3.60411000E-04,1.246,0.01687,1.687,0.03738,3.738,0.13141,13.141,1.095,0.0523,5.23,0.06034,6.034,0.117224783,11.72247826,0.1569,15.69,0.82165,0.262625,8.042,99.954,98.327,7.787,79.272,104.719,17,16,0.010171874,0.000917514,0.5,50,0,0,0,1
0.0405500,4.055,0.018210,2.14698000E-04,1.821,0.02004,2.004,0.05464,5.464,0.15613,15.613,1.297,0.06542,6.542,0.08336,8.336,0.2153,21.53,0.19627,19.627,0.770037,0.390958,6.807,133.336,200.606,138.152,97.832,490.736,178,147,0.005294011,0.002936901,0.52604,52.604,9,0.48052,48.052,1
0.0205600,2.056,0.008560,1.78099000E-04,0.856,0.00969,0.969,0.02569,2.569,0.15416,15.416,1.391,0.06343,6.343,0.08475,8.475,0.16195,16.195,0.1903,19.03,0.875826,0.15359,9.338,113.825,115.477,8.879,91.675,136.638,128,126,0.008660794,0.000686405,0.30909,30.909,1,0.09747,9.747,1
0.0279800,2.798,0.009780,2.37129000E-04,0.978,0.01127,1.127,0.02935,2.935,0.13198,13.198,1.304,0.05041,5.041,0.08346,8.346,0.16103,16.103,0.15123,15.123,0.832709,0.240577,8.4,117.126,117.575,10.895,87.921,133.568,86,83,0.008475692,0.000946843,0.48921,48.921,2,0.19642,19.642,1
0.0358200,3.582,0.013730,2.82726000E-04,1.373,0.01819,1.819,0.04119,4.119,0.13484,13.484,1.344,0.04814,4.814,0.06195,6.195,0.16931,16.931,0.14442,14.442,0.782399,0.329599,6.803,112.606,128.359,62.319,95.204,417.856,100,93,0.007892286,0.002191087,0.40458,40.458,5,0.33949,33.949,1
0.0336200,3.362,0.006820,3.11044000E-04,0.682,0.01299,1.299,0.02045,2.045,0.12694,12.694,1.215,0.0657,6.57,0.07467,7.467,0.117224783,11.72247826,0.19711,19.711,0.760821,0.327831,5.222,108.418,110.038,8.913,95.793,120.481,11,10,0.009251078,0.000901388,0.53846,53.846,0,0,0,1
0.0133400,1.334,0.004860,1.30736000E-04,0.486,0.00633,0.633,0.01458,1.458,0.12797,12.797,1.249,0.04755,4.755,0.06706,6.706,0.13281,13.281,0.14265,14.265,0.865674,0.222695,10.48,101.98,102.003,3.045,94.49,106.704,33,32,0.009801346,0.000305656,0.30769,30.769,0,0,0,1
0.0219800,2.198,0.009240,2.11751000E-04,0.924,0.01047,1.047,0.02771,2.771,0.06882,6.882,0.681,0.03223,3.223,0.03671,3.671,0.05625,5.625,0.0967,9.67,0.811597,0.270778,7.12,105.598,103.92,5.019,92.706,110.394,29,27,0.009631851,0.000491377,0.38636,38.636,1,0.25036,25.036,1
0.0223500,2.235,0.010430,2.16977000E-04,1.043,0.00855,0.855,0.0313,3.13,0.16514,16.514,1.554,0.0749,7.49,0.12153,12.153,0.17984,17.984,0.22471,22.471,0.776153,0.337476,6.089,106.005,103.807,7.618,88.713,112.539,38,37,0.009708679,0.000800792,0.4375,43.75,0,0,0,1
0.0309000,3.09,0.009720,3.03039000E-04,0.972,0.00823,0.823,0.02917,2.917,0.13164,13.164,1.199,0.06406,6.406,0.08191,8.191,0.09741,9.741,0.19218,19.218,0.713756,0.453606,4.39,107.476,101.752,12.302,76.156,115.571,23,21,0.00980631,0.001313842,0.47826,47.826,1,0.27806,27.806,1
0.0349100,3.491,0.009860,3.33621000E-04,0.986,0.01457,1.457,0.02957,2.957,0.09461,9.461,0.853,0.03379,3.379,0.04738,4.738,0.117224783,11.72247826,0.10138,10.138,0.76834,0.345351,5.827,102.911,102.506,4.835,95.134,110.594,16,14,0.009557618,0.000717586,0.67857,67.857,1,0.3099,30.99,1
0.0135700,1.357,0.003930,1.27734000E-04,0.393,0.00586,0.586,0.01178,1.178,0.13219,13.219,1.097,0.06317,6.317,0.09073,9.073,0.14426,14.426,0.18952,18.952,0.905478,0.113188,11.345,103.009,106.243,7.788,99.244,122.442,33,32,0.009416045,0.000666971,0.4,40,0,0,0,1
0.0319100,3.191,0.011940,3.05076000E-04,1.194,0.01175,1.175,0.03582,3.582,0.13615,13.615,1.282,0.06705,6.705,0.0799,7.99,0.13992,13.992,0.20115,20.115,0.813884,0.265691,7.578,105.135,105.1,5.044,97.607,120.03,37,35,0.00956126,0.000874389,0.30769,30.769,1,0.06193,6.193,1
0.0153500,1.535,0.005270,1.62171000E-04,0.527,0.00605,0.605,0.01581,1.581,0.10015,10.015,1.321,0.02263,2.263,0.051,5.1,0.07075,7.075,0.06789,6.789,0.873224,0.159563,10.291,98.394,94.079,8.853,75.146,103.599,26,25,0.010561579,0.000945153,0.44444,44.444,0,0,0,1
0.0029100,0.291,0.000620,2.02410000E-05,0.062,0.00091,0.091,0.00185,0.185,0.03512,3.512,0.312,0.01345,1.345,0.02193,2.193,0.03742,3.742,0.04035,4.035,0.984253,0.016916,20.312,145.167,143.957,6.25,132.319,152.704,100,99,0.006953585,0.000309076,0,0,0,0,0,1
0.0031100,0.311,0.000730,2.08400000E-05,0.073,0.00105,0.105,0.00219,0.219,0.02171,2.171,0.229,0.00565,0.565,0.01025,1.025,0.02408,2.408,0.01696,1.696,0.988384,0.015438,26.446,149.764,149.284,4.936,129.946,156.709,107,106,0.006696917,0.000223496,0,0,0,0,0,1
0.0050900,0.509,0.002750,3.25810000E-05,0.275,0.00252,0.252,0.00825,0.825,0.02981,2.981,0.29,0.01409,1.409,0.01681,1.681,0.02186,2.186,0.04226,4.226,0.986677,0.018002,24.848,157.316,156.431,3.76,145.223,167.7,123,122,0.006402156,0.000191232,0.01282,1.282,0,0,0,1
0.0195500,1.955,0.002960,1.45862000E-04,0.296,0.00456,0.456,0.00887,0.887,0.07246,7.246,0.671,0.03547,3.547,0.04919,4.919,0.05729,5.729,0.10641,10.641,0.864808,0.208222,10.22,138.096,133.553,14.962,90.562,146.034,34,33,0.007460501,0.000906458,0.16667,16.667,0,0,0,1
0.0332300,3.323,0.009980,2.71549000E-04,0.998,0.00791,0.791,0.02993,2.993,0.08038,8.038,0.815,0.04538,4.538,0.04975,4.975,0.07539,7.539,0.13613,13.613,0.784408,0.337191,6.904,121.019,123.683,22.051,76.037,151.406,48,45,0.008172441,0.001748195,0.34483,34.483,2,0.23403,23.403,1
0.0261000,2.61,0.011120,1.91116000E-04,1.112,0.01234,1.234,0.03336,3.336,0.05711,5.711,0.533,0.02213,2.213,0.02693,2.693,0.06132,6.132,0.06639,6.639,0.886975,0.185331,12.843,138.894,137.125,8.107,110.975,145.065,41,40,0.007323456,0.000553949,0.09677,9.677,0,0,0,1
0.0214000,2.14,0.008280,1.58082000E-04,0.828,0.00623,0.623,0.02483,2.483,0.07529,7.529,0.765,0.02228,2.228,0.03592,3.592,0.06401,6.401,0.06684,6.684,0.904036,0.126452,12.595,137.682,135.57,9.019,117.852,146.737,42,41,0.007386425,0.000521954,0.08333,8.333,0,0,0,1
0.0185700,1.857,0.005410,1.37708000E-04,0.541,0.00417,0.417,0.01622,1.622,0.08101,8.101,0.802,0.02534,2.534,0.04117,4.117,0.0775,7.75,0.07602,7.602,0.894713,0.143423,11.191,138.224,136.502,9.197,115.163,147.124,43,42,0.007415673,0.000709158,0.15789,15.789,0,0,0,1
0.0190800,1.908,0.004030,1.51436000E-04,0.403,0.00442,0.442,0.01209,1.209,0.0995,9.95,0.988,0.03304,3.304,0.04757,4.757,0.08925,8.925,0.09911,9.911,0.882999,0.156409,11.29,122.454,125.472,15.883,91.523,150.942,62,59,0.007935545,0.001042197,0.24242,24.242,1,0.13007,13.007,1
0.0290300,2.903,0.012090,2.31036000E-04,1.209,0.01277,1.277,0.03627,3.627,0.14673,14.673,1.572,0.05044,5.044,0.08561,8.561,0.16528,16.528,0.15132,15.132,0.845231,0.21657,9.369,123.336,125.57,15.091,90.098,149.322,66,65,0.007958704,0.000944185,0.03571,3.571,0,0,0,1
0.0228300,2.283,0.006900,1.73737000E-04,0.69,0.00887,0.887,0.02069,2.069,0.1032,10.32,0.948,0.03515,3.515,0.04563,4.563,0.09659,9.659,0.10544,10.544,0.827546,0.264468,9.06,122.403,131.074,15.988,93.223,157.427,55,53,0.007608777,0.000975394,0.35938,35.938,1,0.1012,10.12,1
0.0240800,2.408,0.011640,1.66414000E-04,1.164,0.01566,1.566,0.03491,3.491,0.08781,8.781,0.916,0.02335,2.335,0.04261,4.261,0.08003,8.003,0.07005,7.005,0.856009,0.229809,12.385,145.386,143.546,24.323,109.298,234.848,68,65,0.006910858,0.001121949,0.18966,18.966,2,0.18158,18.158,1
0.0180700,1.807,0.002650,1.38088000E-04,0.265,0.0038,0.38,0.00794,0.794,0.06304,6.304,0.691,0.02151,2.151,0.03572,3.572,0.0578,5.78,0.06454,6.454,0.872002,0.185724,11.843,137.666,130.21,16.985,91.2,146.362,39,38,0.007641663,0.001043735,0.13889,13.889,0,0,0,1
0.0238300,2.383,0.007040,1.67492000E-04,0.704,0.00808,0.808,0.02112,2.112,0.0957,9.57,0.934,0.03424,3.424,0.04543,4.543,0.09368,9.368,0.10272,10.272,0.837253,0.250364,9.502,144.309,142.612,11.517,102.677,162.812,113,107,0.007029959,0.000672112,0.30769,30.769,5,0.27061,27.061,1
0.0241100,2.411,0.011170,1.81150000E-04,1.117,0.01065,1.065,0.03352,3.352,0.0915,9.15,0.93,0.03559,3.559,0.05546,5.546,0.09497,9.497,0.10677,10.677,0.863103,0.208235,10.951,137.674,134.203,16.729,78.941,156.778,146,145,0.007513789,0.001146676,0.03571,3.571,0,0,0,1
0.0303800,3.038,0.012570,2.15540000E-04,1.257,0.01697,1.697,0.03771,3.771,0.13811,13.811,1.409,0.04762,4.762,0.08132,8.132,0.21778,21.778,0.14287,14.287,0.791558,0.341958,7.626,143.7,141.09,12.956,94.585,155.9,113,109,0.007094192,0.000766449,0.11458,11.458,2,0.11498,11.498,1
0.0426800,4.268,0.020260,3.00057000E-04,2.026,0.02566,2.566,0.06078,6.078,0.109,10.9,1.059,0.04284,4.284,0.05978,5.978,0.11531,11.531,0.12853,12.853,0.791168,0.353227,8.392,146.054,144.842,17.536,106.358,216.408,123,114,0.007030163,0.001018231,0.25,25,6,0.23026,23.026,1
0.0174400,1.744,0.004090,1.22739000E-04,0.409,0.00472,0.472,0.01227,1.227,0.06443,6.443,0.587,0.02561,2.561,0.03862,3.862,0.06011,6.011,0.07683,7.683,0.896096,0.133361,12.093,145.62,142.188,9.672,119.786,151.515,25,23,0.007037405,0.000674514,0.4,40,1,0.27355,27.355,1
0.0125900,1.259,0.004790,9.47090000E-05,0.479,0.00453,0.453,0.01437,1.437,0.09871,9.871,1.032,0.03631,3.631,0.04696,4.696,0.09897,9.897,0.10894,10.894,0.908915,0.110419,12.073,133.726,133.565,4.529,122.447,140.842,72,70,0.007520171,0.000330686,0.01887,1.887,0,0,0,1
0.0192100,1.921,0.009020,1.38446000E-04,0.902,0.01007,1.007,0.02706,2.706,0.09243,9.243,0.88,0.03537,3.537,0.05775,5.775,0.09561,9.561,0.10611,10.611,0.906191,0.127871,12.022,138.742,138.13,4.803,127.399,147.136,50,48,0.007207623,0.000354631,0.15909,15.909,1,0.21448,21.448,1
0.0117200,1.172,0.003660,9.02010000E-05,0.366,0.00582,0.582,0.01099,1.099,0.11947,11.947,1.111,0.03834,3.834,0.06183,6.183,0.12116,12.116,0.11503,11.503,0.902515,0.122449,11.387,130.424,130.136,7.438,117.877,141.219,60,59,0.007696542,0.000442315,0,0,0,0,0,1
0.0215200,2.152,0.007810,1.60330000E-04,0.781,0.00957,0.957,0.02342,2.342,0.08593,8.593,1.001,0.0214,2.14,0.03153,3.153,0.05457,5.457,0.0642,6.42,0.862502,0.199486,11.269,135.111,133.755,5.68,119.46,146.083,66,63,0.007451292,0.000436412,0.17241,17.241,2,0.08372,8.372,1
0.0262000,2.62,0.013110,2.00420000E-04,1.311,0.012,1.2,0.03934,3.934,0.11183,11.183,1.272,0.04091,4.091,0.07301,7.301,0.09511,9.511,0.12272,12.272,0.813926,0.297493,8.62,132.205,131.045,7.415,110.398,142.679,63,60,0.007648348,0.000522637,0.3662,36.62,1,0.14037,14.037,1
0.0185300,1.853,0.008720,1.38927000E-04,0.872,0.0113,1.13,0.02615,2.615,0.11074,11.074,1.027,0.04282,4.282,0.06523,6.523,0.14808,14.808,0.12846,12.846,0.867104,0.175967,10.185,133.288,132.958,7.376,116.158,142.813,52,51,0.007496385,0.000449105,0.15217,15.217,0,0,0,1
0.0298300,2.983,0.012810,2.27409000E-04,1.281,0.01198,1.198,0.03843,3.843,0.08867,8.867,0.957,0.03087,3.087,0.0492,4.92,0.09043,9.043,0.0926,9.26,0.837649,0.228948,8.872,131.195,131.83,10.218,103.079,149.1,60,58,0.007624597,0.000689329,0.04348,4.348,0,0,0,1
0.0131000,1.31,0.003020,1.06813000E-04,0.302,0.00405,0.405,0.00907,0.907,0.07666,7.666,0.763,0.0343,3.43,0.04073,4.073,0.07293,7.293,0.1029,10.29,0.929065,0.090024,14.228,125.5,122.828,7.613,97.55,129.983,44,43,0.008155755,0.000543953,0.13953,13.953,0,0,0,1
0.0210600,2.106,0.012200,1.29994000E-04,1.22,0.01109,1.109,0.0366,3.66,0.12387,12.387,1.148,0.06509,6.509,0.07644,7.644,0.12175,12.175,0.19528,19.528,0.866997,0.166867,8.914,158.395,162.234,10.554,147.366,179.137,111,110,0.006172643,0.000429961,0.05333,5.333,0,0,0,1
0.0373400,3.734,0.022520,2.24207000E-04,2.252,0.02068,2.068,0.06757,6.757,0.17815,17.815,1.454,0.07495,7.495,0.11899,11.899,0.17384,17.384,0.22485,22.485,0.712048,0.459791,4.379,158.819,166.31,15.497,147.079,209.711,126,123,0.006003712,0.000601516,0.075,7.5,0,0,0,1
0.0307400,3.074,0.018180,1.59136000E-04,1.818,0.0184,1.84,0.05455,5.455,0.14213,14.213,1.345,0.0781,7.81,0.1025,10.25,0.14603,14.603,0.23429,23.429,0.853524,0.182311,8.188,187.764,200.345,63.88,166.941,496.249,86,80,0.005177378,0.000874355,0.21875,21.875,1,0.24803,24.803,1
0.0377800,3.778,0.022500,2.20671000E-04,2.25,0.02179,2.179,0.06751,6.751,0.26613,26.613,1.981,0.14588,14.588,0.21086,21.086,0.216809091,21.68090909,0.43765,43.765,0.802769,0.268761,6.506,171.947,170.81,9.819,152.068,188.081,62,61,0.005840314,0.00034535,0,0,0,0,0,1
0.1043900,10.439,0.061250,5.95366000E-04,6.125,0.05875,5.875,0.18375,18.375,0.24246,24.246,2.043,0.11826,11.826,0.136825263,13.68252632,0.216809091,21.68090909,0.35477,35.477,0.661576,0.628583,3.308,176.598,186.415,73.029,132.598,461.769,35,30,0.005703433,0.001440075,0.67123,67.123,1,0.29117,29.117,1
0.0986100,9.861,0.046130,2.17992000E-04,4.613,0.0564,5.64,0.1384,13.84,0.24235,24.235,1.875,0.16546,16.546,0.136825263,13.68252632,0.216809091,21.68090909,0.49637,49.637,0.680962,0.501302,3.448,446.381,447.298,5.31,440.262,457.014,43,34,0.00221069,0.000836503,0.75385,75.385,0,0,0,1
